ISSUER_NAME,ISSUER_TICKER,ISSUER_ISIN,ISSUER_CNTRY_DOMICILE,AS_OF_DATE,IVA_INDUSTRY,INDUSTRY_ADJUSTED_SCORE,WEIGHTED_AVERAGE_SCORE,ENVIRONMENTAL_PILLAR_SCORE,SOCIAL_PILLAR_SCORE,GOVERNANCE_PILLAR_SCORE,CLIMATE_CHANGE_THEME_SCORE,NATURAL_RES_USE_THEME_SCORE,WASTE_MGMT_THEME_SCORE,HUMAN_CAPITAL_THEME_SCORE,PRODUCT_SAFETY_THEME_SCORE,CORPORATE_GOV_THEME_SCORE,BUSINESS_ETHICS_THEME_SCORE,CARBON_EMISSIONS_SCORE,CARBON_EMISSIONS_EXP_SCORE,ENERGY_EFFICIENCY_EXP_SCORE,PROD_CARB_FTPRNT_EXP_SCORE,WATER_STRESS_SCORE,WATER_STRESS_EXP_SCORE,WATER_STRESS_MGMT_SCORE,BIODIV_LAND_USE_EXP_SCORE,TOXIC_EMISS_WSTE_EXP_SCORE,OPPS_CLN_TECH_EXP_SCORE,LABOR_MGMT_SCORE,LABOR_MGMT_WEIGHT,LABOR_MGMT_EXP_SCORE,LABOR_MGMT_MGMT_SCORE,HLTH_SAFETY_WEIGHT,HLTH_SAFETY_EXP_SCORE,HUMAN_CAPITAL_DEV_EXP_SCORE,HUMAN_CAPITAL_DEV_MGMT_SCORE,PROD_SFTY_QUALITY_EXP_SCORE,CHEM_SAFETY_EXP_SCORE,PRIVACY_DATA_SEC_SCORE,PRIVACY_DATA_SEC_EXP_SCORE,PRIVACY_DATA_SEC_MGMT_SCORE,CORP_GOVERNANCE_SCORE,CORRUPTION_INST_SCORE,CORRUPTION_INST_EXP_SCORE,CORRUPTION_INST_MGMT_SCORE,BUS_ETHICS_FRAUD_SCORE,BUS_ETHICS_FRAUD_MGMT_SCORE,ANTICOMP_PRACT_SCORE,ANTICOMP_PRACT_MGMT_SCORE,ACCOUNTING_PCTL_GLOBAL,ACCOUNTING_PCTL_HOME,BOARD_PCTL_GLOBAL,BOARD_PCTL_HOME,CORP_GOVERNANCE_QUARTILE,GOVERNANCE_PCTL_GLOBAL,GOVERNANCE_PCTL_HOME,OWNERSHIP_PCTL_GLOBAL,OWNERSHIP_PCTL_HOME,PAY_PCTL_GLOBAL,PAY_PCTL_HOME
"Maxell Holdings, Ltd.",6810,JP3791800000,JP,20180801,"Technology Hardware, Storage & Peripherals",2,4,3.7,3.8,4.6,10,4.30,2.90,4.30,,4.6,,10,2.5,1.4,5.9,,3.7,,2.3,3.2,5.3,,0.00,,,0,2.7,6.50,2.40,4.1,5,,,,4.6,,,,,,,,40,45,6,18,3,7,24,52,50,28,92
MonotaRO Co Ltd,3064,JP3922950005,JP,20180801,Trading Companies & Distributors,4.7,5.2,3.6,5.7,6,7,5.80,8.80,5.70,,6,,7,1.9,1.5,6,,2.2,,2.3,2.5,2.5,,0.00,,,30,2.5,5.90,0.00,3.2,3.6,,,,6,,,,,,,,30,34,61,99,3,54,98,99,100,17,42
"NITTO BOSEKI CO., LTD.",3110,JP3684400009,JP,20180801,Building Products,2.6,4.7,4,6.9,4.5,2.5,3.50,4.80,6.90,,4.5,,2.5,6.5,4.5,6.3,,4.5,,3.2,6.4,4.4,,0.00,,,22,3.1,4.00,0.00,3.6,4.1,,,,4.5,,,,,,,,17,19,68,99,3,25,77,15,12,17,42
Sangetsu Corporation,8130,JP3330000005,JP,20180801,Household Durables,4.4,5.1,10,4.1,4.7,10,,9.30,3.30,4.90,4.7,,10,2.9,1.5,5.2,,3.5,,1.4,1.4,0,,0.00,,,0,2,5.90,0.00,3.3,2.1,,,,4.7,,,,,,,,10,11,50,97,3,29,83,52,50,28,92
"TAKAGI SECURITIES CO., LTD.",TOKSE,JP3453800009,JP,20180801,Investment Banking & Brokerage,3.8,4,2.2,3.1,5.3,2.2,,10.00,3.80,2.20,3.4,7.30,8,1.2,0.3,0.8,,2.1,,0.8,0.7,0,,,,,0,0.3,9.00,5.80,3,0,,,,3.4,,,,,,,,62,69,18,58,4,11,38,29,26,17,42
"TAKARA STANDARD CO.,LTD.",7981,JP3460000007,JP,20180801,Building Products,3.7,5.1,5,6.6,3.7,6.6,4.70,4.50,6.60,,3.7,,6.6,2.4,1.4,5.1,,3.3,,2.8,5.5,3.2,,0.00,,,22,2.7,5.90,0.00,4.8,7.1,,,,3.7,,,,,,,,61,68,18,58,3,14,48,37,32,28,92
"kabu.com Securities Co.,Ltd.",8703,JP3218850000,JP,20180801,Investment Banking & Brokerage,4.3,4.5,2.9,6.4,3.3,2.9,,,6.00,6.80,4.4,2.10,7,1.2,0.3,0.8,,2.1,,0.8,0.7,0,,0.00,,,0,0.3,9.00,8.00,2.5,0,,,,4.4,,,,,,,,31,36,15,46,4,23,73,99,100,28,92
"HEIWA REAL ESTATE REIT, Inc.",8966,JP3046220004,JP,20180801,Real Estate Management & Services,1.6,4,4.7,1.6,5.5,4.6,4.00,9.30,1.60,,5.5,,4.6,4.4,0.1,0.9,,4,,1.3,1.2,2.3,,0.00,,,0,2.2,8.80,3.40,2.2,1.6,,,,5.5,,,,,,,,75,77,10,32,3,44,95,90,87,93,100
Ichigo Office REIT Investment Corporation,8975,JP3046300004,JP,20180801,Real Estate Management & Services,1.6,3.8,4.2,2.1,5.1,4.6,3.00,9.30,2.10,,5.1,,4.6,4.4,0.1,0.9,,4,,2.4,1.2,2.3,,0.00,,,0,2.2,8.80,3.90,2.3,1.6,,,,5.1,,,,,,,,28,32,10,32,3,36,90,90,87,93,100
Global One Real Estate Investment Corporation,8958,JP3044520009,JP,20180801,Real Estate Management & Services,1.9,3.8,4.7,1.6,4.8,4.6,3.00,9.30,1.60,,4.8,,4.6,4.4,0.1,0.9,,4,,2.4,1.2,2.3,,0.00,,,0,2.2,8.80,3.40,2.1,1.6,,,,4.8,,,,,,,,9,9,10,32,4,29,84,90,87,93,100
"Hankyu REIT, Inc.",8977,JP3046320002,JP,20180801,Real Estate Management & Services,1.6,4,4.4,1.9,5.5,4.6,4.00,9.30,1.90,,5.5,,4.6,4.4,0.1,0.9,,4,,2.4,1.2,2.3,,0.00,,,0,2.2,8.80,3.70,2.1,1.6,,,,5.5,,,,,,,,89,91,10,32,3,43,95,70,70,93,100
MCUBS MidCity Investment Corporation,3227,JP3046450007,JP,20180801,Real Estate Management & Services,6.5,5.6,5.5,6.4,4.8,5.6,4.00,9.30,6.40,,4.8,,5.6,4.4,0.1,0.9,,4,,2.4,1.2,2.3,,0.00,,,0,2.2,8.80,8.20,2.3,1.6,,,,4.8,,,,,,,,14,15,10,32,4,30,84,70,70,96,100
Japan Hotel REIT Investment Corporation,8985,JP3046400002,JP,20180801,Real Estate Management & Services,0,3.4,4.4,1.2,4.4,4.6,4.00,9.30,1.20,,4.4,,4.6,4.4,0.1,0.9,,4,,2.4,1.2,2.3,,0.00,,,0,2.2,8.80,3.00,2.5,1.6,,,,4.4,,,,,,,,5,5,10,32,4,23,72,70,70,93,100
"TOKYU REIT, Inc.",8957,JP3044510000,JP,20180801,Real Estate Management & Services,1.9,3.8,5.5,1,4.4,5.6,4.00,9.30,1.00,,4.4,,5.6,4.4,0.1,0.9,,4,,2.4,1.2,2.3,,0.00,,,0,2.2,8.80,2.80,2.3,1.6,,,,4.4,,,,,,,,60,66,3,7,4,23,74,90,87,93,100
"Noevir Holdings Co., Ltd.",4928,JP3760450001,JP,20180801,Household & Personal Products,2.4,3.4,3.4,3.7,2.6,4,2.90,,4.50,3.30,2.6,,6.1,2.9,2.9,3.8,,3.8,,3.6,6.2,0,,0.00,,,0,2.7,6.40,0.00,5.1,8.3,,,,2.6,,,,,,,,10,10,12,37,4,5,16,44,42,17,42
"Hoshino Resorts REIT, Inc.",3287,JP3047610005,JP,20180801,Real Estate Management & Services,0,2.6,1,2.2,4.9,4.6,3.00,9.30,2.20,,4.9,,4.6,4.4,0.1,0.9,,4,,2.4,1.2,2.3,,0.00,,,0,2.2,8.80,4.00,2.1,1.6,,,,4.9,,,,,,,,5,5,15,46,4,31,85,90,87,93,100
"Open House Co., Ltd.",3288,JP3173540000,JP,20180801,Real Estate Management & Services,1.6,3.6,3,3.3,4.7,6.9,4.10,6.00,3.30,,4.7,,6.9,2.1,1.7,2.1,,3.9,,2.2,2.8,0.6,,0.00,,,0,2.3,6.20,2.50,4.1,1.4,,,,4.7,,,,,,,,75,78,21,66,4,28,82,90,87,17,42
"Invesco Office J-REIT, Inc.",3298,JP3047760008,JP,20180801,Real Estate Management & Services,2.4,4.3,4,3.9,5.1,4.6,4.00,9.30,3.90,,5.1,,4.6,4.4,0.1,0.9,,4,,2.4,1.2,2.3,,0.00,,,0,2.2,8.80,5.70,2.2,1.6,,,,5.1,,,,,,,,22,24,13,41,3,35,89,70,70,93,100
Kenedix Retail REIT Corporation,3453,JP3047900000,JP,20180801,Real Estate Management & Services,3,4,5.9,0,5.3,4.6,4.00,6.00,0.00,,5.3,,4.6,4.4,0.1,0.9,,4,,2.4,1.2,2.3,,0.00,,,0,2.2,8.80,0.90,2.3,1.6,,,,5.3,,,,,,,,18,20,15,46,3,39,93,90,87,93,100
"Nippon Sheet Glass Company, Limited",5202,JP3686800008,JP,20180901,Building Products,6.3,6.2,6.1,7.9,4.9,6.3,3.50,6.30,7.90,,4.9,,6.3,7,9.4,7.9,,4.5,,3.2,8.4,4.6,,0.00,,,22,4,3.80,0.00,4.8,4,,,,4.9,,,,,,,,22,25,41,94,3,31,86,79,79,1,4
San-A Co Ltd,2659,JP3324500002,JP,20180901,Retail - Food & Staples,1.9,3.3,2.9,3.6,2.9,2.6,3.20,8.90,7.90,2.10,2.9,,9.7,3,1.9,7.9,,3.4,,2.4,2.4,0,7.90,18.00,3.90,4.80,0,2.2,,,5.2,5.4,,,,2.9,,,,,,,,55,54,6,19,4,7,21,44,42,28,92
"Takasago Thermal Engineering Co., Ltd.",1969,JP3455200000,JP,20180901,Building Products,8.3,6.8,7.8,6.6,4.8,10,4.30,7.20,6.60,,4.8,,10,2.7,1.9,3.1,,3.8,,3.4,4.9,5.2,,0.00,,,22,5.3,5.40,6.30,4.2,4,,,,4.8,,,,,,,,47,50,41,94,3,29,82,44,42,28,92
TOSHIBA TEC CORPORATION,6588,JP3594000006,JP,20180901,"Technology Hardware, Storage & Peripherals",7.2,5.3,2.9,7,4.1,8.4,4.90,2.70,7.70,,4.1,,8.4,2.6,1,5.2,,3.1,,2.8,4.9,3.2,,0.00,,,0,0.9,7.20,7.20,5.1,8.5,,,,4.1,,,,,,,,86,89,6,18,4,19,61,99,100,28,92
NTT URBAN DEVELOPMENT CORPORATION,8933,JP3165690003,JP,20180901,Real Estate Management & Services,5.7,5.3,6,7.5,2.1,8.4,2.50,10.00,7.50,,2.1,,8.4,4.2,2.7,2.5,,4.5,,2.6,2.7,2.1,,0.00,,,0,2.7,4.40,4.90,4,1.6,,,,2.1,,,,,,,,14,15,5,15,4,3,9,29,26,28,92
"Central Glass Co.,Ltd.",4044,JP3425000001,JP,20180901,Building Products,3.4,5.4,6.1,6.4,3,6.6,1.10,6.40,6.40,,3,,6.6,7,9.2,7.4,,4.7,,4.4,9.2,4.8,,0.00,,,22,4.2,5.60,0.00,3.8,5.6,,,,3,,,,,,,,22,24,23,72,4,7,24,16,12,17,41
"HEIWADO CO.,LTD.",8276,JP3834400008,JP,20180901,Retail - Food & Staples,4.7,4.4,3.1,5.1,4.1,3.4,2.70,8.90,6.50,5.30,4.1,,10,3,1.9,7.9,,3.4,,2.4,2.4,0,6.50,18.00,4.30,3.80,0,2.2,,,5.9,5.4,,,,4.1,,,,,,,,81,84,12,38,4,19,62,62,62,28,92
PIONEER CORPORATION,6773,JP3780200006,JP,20180901,Household Durables,4.1,4.4,3.6,5.3,3.3,10,,1.90,4.60,6.50,3.3,,10,2.3,0.6,6.3,,3.7,,1.8,1.5,4.3,,0.00,,,0,2.5,7.50,0.00,4.8,4,,,,3.3,,,,,,,,14,15,9,27,4,10,34,79,79,17,41
ADVANTEST CORPORATION,6857,JP3122400009,JP,20180901,Semiconductors & Semiconductor Equipment,3.8,5.7,5.7,5.8,5.5,9.7,6.30,8.30,5.80,,5.5,,9.7,2,1.7,3.3,,3.2,,3.3,4.4,6.5,,0.00,,,0,3.1,7.50,6.30,4.2,4.6,,,,5.5,,,,,,,,17,19,44,95,3,43,95,99,100,28,92
"ARCS COMPANY,LIMITED",9948,JP3968600001,JP,20180901,Retail - Food & Staples,2.2,3.4,1.4,4.5,2.8,0.2,2.60,8.90,6.50,3.00,2.8,,9.7,3,1.9,7.9,,3.4,,2.4,2.4,0,6.50,18.00,4.30,3.80,0,2.2,,,5.9,5.4,,,,2.8,,,,,,,,62,67,4,12,4,6,19,48,46,28,92
TOKYO DOME CORPORATION,9681,JP3587600002,JP,20180901,Hotels & Travel,6.8,5.5,5.3,7.9,3.4,5.9,4.60,,7.90,,3.4,,5.9,4.4,2.5,2.4,4.60,4.1,1.70,2.4,3.2,0.1,7.90,25.00,2.90,3.80,0,2.6,,,4.7,2.7,,,,3.4,,,,,,,,30,32,16,48,4,11,38,44,42,28,92
NICHIHA CORPORATION,7943,JP3662200009,JP,20180901,Building Products,1.7,4.3,4,5.6,3.9,3.1,3.80,4.10,5.60,,3.9,,3.1,7.2,10,5.5,,4.2,,3.5,7.3,2.5,,0.00,,,22,5.2,3.90,0.00,3.6,4.3,,,,3.9,,,,,,,,86,89,21,66,3,17,56,29,26,28,92
DAIBIRU CORPORATION,8806,JP3497200000,JP,20180901,Real Estate Management & Services,1.6,4.1,3.9,5.4,3.2,4.6,2.50,8.50,5.40,,3.2,,4.6,4.4,2.7,2.2,,4.5,,2.6,2.8,2.1,,0.00,,,0,2.3,4.40,2.80,2.6,1.6,,,,3.2,,,,,,,,30,32,19,58,4,9,30,19,16,28,92
"HANWA CO., LTD.",8078,JP3777800008,JP,20180901,Trading Companies & Distributors,2.3,4.8,3.4,7.2,4,6,3.20,9.30,7.20,,4,,6,4.5,1.1,7.6,,5.1,,3.2,2,2.2,,0.00,,,30,4.7,5.60,0.00,5.4,3.2,,,,4,,,,,,,,63,68,23,72,4,17,57,48,46,17,41
"Maxell Holdings, Ltd.",6810,JP3791800000,JP,20180901,"Technology Hardware, Storage & Peripherals",2,3.7,3.7,3.8,3.3,10,4.30,2.90,4.30,,3.3,,10,2.5,1.5,5.8,,3.7,,2.4,3.5,5.4,,0.00,,,0,2.7,6.50,2.40,4.2,5.1,,,,3.3,,,,,,,,77,79,7,21,4,10,35,52,50,28,92
"KYORITSU MAINTENANCE CO.,LTD.",9616,JP3253900009,JP,20180901,Hotels & Travel,3.3,4.7,3.4,8.4,3.1,3.6,3.20,,8.40,,3.1,,3.6,5.4,5.3,2.9,3.20,4.8,1.00,2.3,2.1,0.2,8.40,28.00,3.60,5.00,0,2.9,,,3.8,2.8,,,,3.1,,,,,,,,16,17,4,11,4,8,27,99,100,28,92
MonotaRO Co Ltd,3064,JP3922950005,JP,20180901,Trading Companies & Distributors,4.7,5.4,3.6,5.7,6.4,7,5.80,8.80,5.70,,6.4,,7,1.9,1.5,6,,2.2,,2.3,2.5,2.5,,0.00,,,30,2.5,5.90,0.00,3.2,3.6,,,,6.4,,,,,,,,75,76,64,99,3,65,100,99,100,17,41
"NITTO BOSEKI CO., LTD.",3110,JP3684400009,JP,20180901,Building Products,2.6,4.8,4,6.9,4.6,2.5,3.50,4.80,6.90,,4.6,,2.5,6.6,4.6,6.3,,4.5,,3.2,6.6,4.5,,0.00,,,22,3.1,4.00,0.00,3.6,4.1,,,,4.6,,,,,,,,17,18,72,99,3,26,79,16,12,17,41
Sangetsu Corporation,8130,JP3330000005,JP,20180901,Household Durables,4.4,5.2,10,4.1,4.9,10,,9.30,3.30,4.90,4.9,,10,2.9,1.5,5.2,,3.6,,1.4,1.4,0,,0.00,,,0,2.1,5.90,0.00,3.4,2,,,,4.9,,,,,,,,12,13,53,98,3,31,86,52,50,28,92
"TAKARA STANDARD CO.,LTD.",7981,JP3460000007,JP,20180901,Building Products,3.7,5.1,5,6.6,4,6.6,4.70,4.50,6.60,,4,,6.6,2.4,1.4,5.1,,3.3,,2.8,5.5,3.2,,0.00,,,22,2.7,5.90,0.00,4.8,7.1,,,,4,,,,,,,,78,80,21,66,3,17,57,37,32,28,92
"kabu.com Securities Co.,Ltd.",8703,JP3218850000,JP,20180901,Investment Banking & Brokerage,4.3,4.4,2.9,6.4,3.1,2.9,,,6.00,6.80,4,2.10,7,1.2,0.3,0.8,,2.1,,0.8,0.7,0,,0.00,,,0,0.3,9.00,8.00,2.5,0,,,,4,,,,,,,,7,7,17,53,4,18,60,99,100,28,92
"HEIWA REAL ESTATE REIT, Inc.",8966,JP3046220004,JP,20180901,Real Estate Management & Services,1.6,4,4.7,1.6,5.6,4.6,4.00,9.30,1.60,,5.6,,4.6,4.4,0.1,0.9,,4,,1.3,1.2,2.3,,0.00,,,0,2.2,8.80,3.40,2.2,1.6,,,,5.6,,,,,,,,74,75,12,38,3,46,96,90,87,93,100
Ichigo Office REIT Investment Corporation,8975,JP3046300004,JP,20180901,Real Estate Management & Services,1.6,3.7,4.2,2.1,4.7,4.6,3.00,9.30,2.10,,4.7,,4.6,4.4,0.1,0.9,,4,,2.4,1.2,2.3,,0.00,,,0,2.2,8.80,3.90,2.3,1.6,,,,4.7,,,,,,,,5,6,12,38,4,29,82,90,87,93,100
Global One Real Estate Investment Corporation,8958,JP3044520009,JP,20180901,Real Estate Management & Services,1.9,3.8,4.7,1.6,4.9,4.6,3.00,9.30,1.60,,4.9,,4.6,4.4,0.1,0.9,,4,,2.4,1.2,2.3,,0.00,,,0,2.2,8.80,3.40,2.1,1.6,,,,4.9,,,,,,,,9,9,12,38,4,31,86,90,87,93,100
"Hankyu REIT, Inc.",8977,JP3046320002,JP,20180901,Real Estate Management & Services,1.6,3.7,4.4,1.9,4.6,4.6,4.00,9.30,1.90,,4.6,,4.6,4.4,0.1,0.9,,4,,2.4,1.2,2.3,,0.00,,,0,2.2,8.80,3.70,2.1,1.6,,,,4.6,,,,,,,,89,91,12,38,4,26,79,90,87,28,92
MCUBS MidCity Investment Corporation,3227,JP3046450007,JP,20180901,Real Estate Management & Services,6.5,5.6,5.5,6.4,4.9,5.6,4.00,9.30,6.40,,4.9,,5.6,4.4,0.1,0.9,,4,,2.4,1.2,2.3,,0.00,,,0,2.2,8.80,8.20,2.3,1.6,,,,4.9,,,,,,,,14,15,12,38,4,32,86,70,70,96,100
Japan Hotel REIT Investment Corporation,8985,JP3046400002,JP,20180901,Real Estate Management & Services,0,3.4,4.4,1.2,4.5,4.6,4.00,9.30,1.20,,4.5,,4.6,4.4,0.1,0.9,,4,,2.4,1.2,2.3,,0.00,,,0,2.2,8.80,3.00,2.5,1.6,,,,4.5,,,,,,,,4,5,12,38,4,24,75,70,70,93,100
"TOKYU REIT, Inc.",8957,JP3044510000,JP,20180901,Real Estate Management & Services,1.9,3.8,5.5,1,4.5,5.6,4.00,9.30,1.00,,4.5,,5.6,4.4,0.1,0.9,,4,,2.4,1.2,2.3,,0.00,,,0,2.2,8.80,2.80,2.3,1.6,,,,4.5,,,,,,,,56,57,3,9,4,25,76,90,87,93,100
"Noevir Holdings Co., Ltd.",4928,JP3760450001,JP,20180901,Household & Personal Products,2.4,3.4,3.4,3.7,2.7,4,2.90,,4.50,3.30,2.7,,6.1,2.9,2.9,3.8,,3.8,,3.6,6.2,0,,0.00,,,0,2.7,6.40,0.00,5.1,8.3,,,,2.7,,,,,,,,9,10,14,41,4,6,18,44,42,17,41
"Hoshino Resorts REIT, Inc.",3287,JP3047610005,JP,20180901,Real Estate Management & Services,0,2.6,1,2.2,5,4.6,3.00,9.30,2.20,,5,,4.6,4.4,0.1,0.9,,4,,2.4,1.2,2.3,,0.00,,,0,2.2,8.80,4.00,2.1,1.6,,,,5,,,,,,,,4,5,17,53,4,33,87,90,87,93,100
"Invesco Office J-REIT, Inc.",3298,JP3047760008,JP,20180901,Real Estate Management & Services,2.4,4.3,4,3.9,5.2,4.6,4.00,9.30,3.90,,5.2,,4.6,4.4,0.1,0.9,,4,,2.4,1.2,2.3,,0.00,,,0,2.2,8.80,5.70,2.2,1.6,,,,5.2,,,,,,,,21,23,15,46,4,37,90,70,70,93,100
"Nippon Sheet Glass Company, Limited",5202,JP3686800008,JP,20181001,Building Products,6.3,6.2,6.1,7.9,4.9,6.3,3.50,6.30,7.90,,4.9,,6.3,7,9.4,7.9,,4.5,,3.2,8.4,4.6,,0.00,,,22,4,3.80,0.00,4.8,4,,,,4.9,,,,,,,,28,31,39,92,3,32,85,79,80,2,4
"Takasago Thermal Engineering Co., Ltd.",1969,JP3455200000,JP,20181001,Building Products,8.3,6.8,7.8,6.6,4.8,10,4.30,7.20,6.60,,4.8,,10,2.7,1.9,3.1,,3.8,,3.4,4.9,5.2,,0.00,,,22,5.3,5.40,6.30,4.2,4,,,,4.8,,,,,,,,60,64,39,92,3,29,82,44,42,28,92
TOSHIBA TEC CORPORATION,6588,JP3594000006,JP,20181001,"Technology Hardware, Storage & Peripherals",7.2,5.3,2.9,7,4.1,8.4,4.90,2.70,7.70,,4.1,,8.4,2.6,1,5.2,,3.1,,2.8,4.9,3.2,,0.00,,,0,0.9,7.20,7.20,5.1,8.5,,,,4.1,,,,,,,,86,89,5,15,4,18,58,99,100,28,92
NTT URBAN DEVELOPMENT CORPORATION,8933,JP3165690003,JP,20181001,Real Estate Management & Services,5.7,5.2,6,7.5,2,8.4,2.50,10.00,7.50,,2,,8.4,4.2,2.7,2.5,,4.5,,2.6,2.7,2.1,,0.00,,,0,2.7,4.40,4.90,4,1.6,,,,2,,,,,,,,11,12,5,12,4,3,7,29,25,28,92
"Central Glass Co.,Ltd.",4044,JP3425000001,JP,20181001,Building Products,3.4,5.5,6.1,6.4,3.1,6.6,1.10,6.40,6.40,,3.1,,6.6,7,9.2,7.4,,4.7,,4.4,9.2,4.8,,0.00,,,22,4.2,5.60,0.00,3.8,5.6,,,,3.1,,,,,,,,34,37,21,66,4,8,25,16,12,17,40
PIONEER CORPORATION,6773,JP3780200006,JP,20181001,Household Durables,4.1,4.5,3.6,5.3,3.5,10,,1.90,4.60,6.50,3.5,,10,2.3,0.6,6.3,,3.7,,1.8,1.5,4.3,,0.00,,,0,2.5,7.50,0.00,4.8,4,,,,3.5,,,,,,,,26,29,9,24,4,12,39,79,80,17,40
ADVANTEST CORPORATION,6857,JP3122400009,JP,20181001,Semiconductors & Semiconductor Equipment,3.8,5.6,5.7,5.8,5.4,9.7,6.30,8.30,5.80,,5.4,,9.7,2,1.7,3.3,,3.2,,3.3,4.4,6.5,,0.00,,,0,3.1,7.50,6.30,4.2,4.6,,,,5.4,,,,,,,,15,16,42,94,3,41,92,99,100,28,92
"ARCS COMPANY,LIMITED",9948,JP3968600001,JP,20181001,Retail - Food & Staples,2.2,3.4,1.4,4.5,2.8,0.2,2.60,8.90,6.50,3.00,2.8,,9.7,3,1.9,7.9,,3.4,,2.4,2.4,0,6.50,18.00,4.30,3.80,0,2.2,,,5.9,5.4,,,,2.8,,,,,,,,62,67,4,11,4,6,18,48,46,28,92
NICHIHA CORPORATION,7943,JP3662200009,JP,20181001,Building Products,1.7,4.4,4,5.6,4,3.1,3.80,4.10,5.60,,4,,3.1,7.2,10,5.5,,4.2,,3.5,7.3,2.5,,0.00,,,22,5.2,3.90,0.00,3.6,4.3,,,,4,,,,,,,,87,90,19,59,3,16,54,29,25,28,92
DAIBIRU CORPORATION,8806,JP3497200000,JP,20181001,Real Estate Management & Services,1.6,4.2,3.9,5.4,3.3,4.6,2.50,8.50,5.40,,3.3,,4.6,4.4,2.7,2.2,,4.5,,2.6,2.8,2.1,,0.00,,,0,2.3,4.40,2.80,2.6,1.6,,,,3.3,,,,,,,,37,41,17,53,4,9,29,20,16,28,92
"HANWA CO., LTD.",8078,JP3777800008,JP,20181001,Trading Companies & Distributors,2.3,4.7,3.4,7.2,3.9,6,3.20,9.30,7.20,,3.9,,6,4.5,1.1,7.6,,5.1,,3.2,2,2.2,,0.00,,,30,4.7,5.60,0.00,5.4,3.2,,,,3.9,,,,,,,,55,56,21,66,4,15,50,48,46,17,40
"Maxell Holdings, Ltd.",6810,JP3791800000,JP,20181001,"Technology Hardware, Storage & Peripherals",2,3.7,3.7,3.8,3.3,10,4.30,2.90,4.30,,3.3,,10,2.5,1.5,5.8,,3.7,,2.4,3.5,5.4,,0.00,,,0,2.7,6.50,2.40,4.2,5.1,,,,3.3,,,,,,,,64,69,7,19,4,9,30,53,50,28,92
MonotaRO Co Ltd,3064,JP3922950005,JP,20181001,Trading Companies & Distributors,4.7,5.4,3.6,5.7,6.4,7,5.80,8.80,5.70,,6.4,,7,1.9,1.5,6,,2.2,,2.3,2.5,2.5,,0.00,,,30,2.5,5.90,0.00,3.2,3.6,,,,6.4,,,,,,,,65,70,63,98,3,63,99,99,100,17,40
"NITTO BOSEKI CO., LTD.",3110,JP3684400009,JP,20181001,Building Products,2.6,4.8,4,6.9,4.6,2.5,3.50,4.80,6.90,,4.6,,2.5,6.6,4.6,6.3,,4.5,,3.2,6.6,4.5,,0.00,,,22,3.1,4.00,0.00,3.6,4.1,,,,4.6,,,,,,,,17,18,70,99,3,25,75,16,12,17,40
"TAKARA STANDARD CO.,LTD.",7981,JP3460000007,JP,20181001,Building Products,3.7,5.1,5,6.6,3.9,6.6,4.70,4.50,6.60,,3.9,,6.6,2.4,1.4,5.1,,3.3,,2.8,5.5,3.2,,0.00,,,22,2.7,5.90,0.00,4.8,7.1,,,,3.9,,,,,,,,63,68,19,59,4,15,49,37,32,28,92
"kabu.com Securities Co.,Ltd.",8703,JP3218850000,JP,20181001,Investment Banking & Brokerage,4.3,4.4,2.9,6.4,3.1,2.9,,,6.00,6.80,4.1,2.10,7,1.2,0.3,0.8,,2.1,,0.8,0.7,0,,0.00,,,0,0.3,9.00,8.00,2.5,0,,,,4.1,,,,,,,,9,9,16,47,4,18,59,99,100,28,92
"HEIWA REAL ESTATE REIT, Inc.",8966,JP3046220004,JP,20181001,Real Estate Management & Services,1.6,4,4.7,1.6,5.6,4.6,4.00,9.30,1.60,,5.6,,4.6,4.4,0.1,0.9,,4,,1.3,1.2,2.3,,0.00,,,0,2.2,8.80,3.40,2.2,1.6,,,,5.6,,,,,,,,74,75,11,33,3,45,95,90,88,92,99
Ichigo Office REIT Investment Corporation,8975,JP3046300004,JP,20181001,Real Estate Management & Services,1.6,3.7,4.2,2.1,4.7,4.6,3.00,9.30,2.10,,4.7,,4.6,4.4,0.1,0.9,,4,,2.4,1.2,2.3,,0.00,,,0,2.2,8.80,3.90,2.3,1.6,,,,4.7,,,,,,,,5,6,11,33,4,27,79,90,88,92,99
Global One Real Estate Investment Corporation,8958,JP3044520009,JP,20181001,Real Estate Management & Services,1.9,3.8,4.7,1.6,4.9,4.6,3.00,9.30,1.60,,4.9,,4.6,4.4,0.1,0.9,,4,,2.4,1.2,2.3,,0.00,,,0,2.2,8.80,3.40,2.1,1.6,,,,4.9,,,,,,,,10,11,11,33,4,31,84,90,88,92,99
"Hankyu Hanshin REIT, Inc.",8977,JP3046320002,JP,20181001,Real Estate Management & Services,1.6,3.6,4.4,1.9,4.2,4.6,4.00,9.30,1.90,,4.2,,4.6,4.4,0.1,0.9,,4,,2.4,1.2,2.3,,0.00,,,0,2.2,8.80,3.70,2.1,1.6,,,,4.2,,,,,,,,45,49,11,33,4,20,63,90,88,28,92
