ISSUER_NAME,ISSUER_TICKER,ISSUER_ISIN,ISSUER_CNTRY_DOMICILE,AS_OF_DATE,IVA_INDUSTRY,INDUSTRY_ADJUSTED_SCORE,WEIGHTED_AVERAGE_SCORE,ENVIRONMENTAL_PILLAR_SCORE,SOCIAL_PILLAR_SCORE,GOVERNANCE_PILLAR_SCORE,CLIMATE_CHANGE_THEME_SCORE,NATURAL_RES_USE_THEME_SCORE,WASTE_MGMT_THEME_SCORE,HUMAN_CAPITAL_THEME_SCORE,PRODUCT_SAFETY_THEME_SCORE,CORPORATE_GOV_THEME_SCORE,BUSINESS_ETHICS_THEME_SCORE,CARBON_EMISSIONS_SCORE,CARBON_EMISSIONS_EXP_SCORE,ENERGY_EFFICIENCY_EXP_SCORE,PROD_CARB_FTPRNT_EXP_SCORE,WATER_STRESS_SCORE,WATER_STRESS_EXP_SCORE,WATER_STRESS_MGMT_SCORE,BIODIV_LAND_USE_EXP_SCORE,TOXIC_EMISS_WSTE_EXP_SCORE,OPPS_CLN_TECH_EXP_SCORE,LABOR_MGMT_SCORE,LABOR_MGMT_WEIGHT,LABOR_MGMT_EXP_SCORE,LABOR_MGMT_MGMT_SCORE,HLTH_SAFETY_WEIGHT,HLTH_SAFETY_EXP_SCORE,HUMAN_CAPITAL_DEV_EXP_SCORE,HUMAN_CAPITAL_DEV_MGMT_SCORE,PROD_SFTY_QUALITY_EXP_SCORE,CHEM_SAFETY_EXP_SCORE,PRIVACY_DATA_SEC_SCORE,PRIVACY_DATA_SEC_EXP_SCORE,PRIVACY_DATA_SEC_MGMT_SCORE,CORP_GOVERNANCE_SCORE,CORRUPTION_INST_SCORE,CORRUPTION_INST_EXP_SCORE,CORRUPTION_INST_MGMT_SCORE,BUS_ETHICS_FRAUD_SCORE,BUS_ETHICS_FRAUD_MGMT_SCORE,ANTICOMP_PRACT_SCORE,ANTICOMP_PRACT_MGMT_SCORE,ACCOUNTING_PCTL_GLOBAL,ACCOUNTING_PCTL_HOME,BOARD_PCTL_GLOBAL,BOARD_PCTL_HOME,CORP_GOVERNANCE_QUARTILE,GOVERNANCE_PCTL_GLOBAL,GOVERNANCE_PCTL_HOME,OWNERSHIP_PCTL_GLOBAL,OWNERSHIP_PCTL_HOME,PAY_PCTL_GLOBAL,PAY_PCTL_HOME
SDL PLC,SDL,GB0009376368,GB,20181201,Software & Services,6.50,5.00,3.40,4.20,8.30,8.70,,,0.60,7.70,8.30,,8.70,1.50,0.30,0.90,,2.60,,1.80,1.50,5.10,,0.00,,,0.00,0.20,8.90,2.50,2.80,0.90,7.70,5.10,5.80,8.30,,,,,,,,65,61,87,64,1,97,76,99,97,55,22
BALFOUR BEATTY PLC,BBY,GB0000961622,GB,20181201,Construction & Engineering,8.50,5.40,3.40,6.60,5.50,8.10,,,6.60,,7.50,4.10,8.10,3.20,2.00,2.90,,4.30,,2.60,3.80,4.90,,0.00,,,28.00,5.40,5.70,6.30,4.70,1.90,,,,7.50,4.10,8.10,5.20,,,,,60,56,65,34,1,87,38,99,97,43,13
BREWIN DOLPHIN HOLDINGS PLC,BRW,GB0001765816,GB,20181201,Asset Management & Custody Banks,6.60,5.60,7.70,4.30,8.50,7.70,,,2.60,5.30,8.50,,7.70,1.10,0.30,0.80,,2.10,,0.60,0.80,0.00,,0.00,,,0.00,0.20,9.00,4.60,2.70,0.00,5.70,8.80,7.50,8.50,,,,,,,,23,19,100,100,1,98,86,79,34,92,79
COMPUTACENTER PLC,CCC,GB00BV9FP302,GB,20181201,Software & Services,4.90,4.30,4.00,3.40,6.40,8.70,,,3.10,3.70,6.40,,8.70,1.70,1.40,1.50,,2.50,,1.80,2.90,5.90,,0.00,,,0.00,0.30,8.70,4.80,4.30,1.00,3.70,5.80,2.50,6.40,,,,,,,,50,48,41,13,2,65,13,99,97,43,12
CARPETRIGHT PLC,CPR,GB0001772945,GB,20181201,Retail - Consumer Discretionary,5.30,4.30,2.70,4.30,6.60,1.10,3.70,,6.20,3.10,6.60,,5.60,3.00,0.60,4.30,,3.90,,1.80,3.60,0.00,6.20,23.00,6.20,5.40,0.00,2.30,,,4.50,10.00,6.20,3.30,2.50,6.60,,,,,,,,27,24,49,18,1,70,18,99,97,55,22
INTERMEDIATE CAPITAL GROUP PLC,ICP,GB00BYT1DJ19,GB,20181201,Asset Management & Custody Banks,5.70,5.40,8.30,3.90,8.80,8.30,,,2.30,4.90,8.80,,8.30,1.10,0.30,0.80,,2.10,,0.70,0.70,0.00,,0.00,,,0.00,0.40,9.00,4.30,3.10,0.00,5.20,5.10,3.30,8.80,,,,,,,,42,39,100,100,1,100,96,79,34,95,84
City of London Investment Group PLC,CLIG,GB00B104RS51,GB,20181201,Asset Management & Custody Banks,7.10,5.70,7.70,4.60,8.10,7.70,,,4.20,4.90,8.10,,7.70,1.10,0.30,0.80,,2.40,,0.80,0.80,0.00,,0.00,,,0.00,0.30,9.00,6.20,2.00,0.00,3.60,8.60,5.20,8.10,,,,,,,,88,88,72,41,1,95,65,99,97,81,48
MAN GROUP PLC,EMG,GB00B83VD954,GB,20181201,Asset Management & Custody Banks,5.40,5.10,7.00,4.10,7.60,7.00,,,4.30,4.00,7.60,,7.00,1.10,0.30,0.80,,2.40,,0.80,0.80,0.00,,0.00,,,0.00,0.30,9.00,6.30,3.20,0.00,3.40,8.60,5.00,7.60,,,,,,,,13,10,96,90,1,88,40,79,34,55,22
ROBERT WALTERS PLC,RWA,GB0008475088,GB,20181201,Professional Services,8.00,6.40,10.00,5.20,8.10,10.00,,,4.10,6.30,8.10,,10.00,1.30,0.30,0.70,,2.60,,1.00,1.80,0.00,4.10,31.00,5.90,3.00,0.00,0.70,,,3.50,0.00,6.30,4.90,4.20,8.10,,,,,,,,100,100,92,80,1,99,90,99,97,60,26
EI GROUP PLC,EIG,GB00B1L8B624,GB,20181201,Restaurants,5.70,5.10,4.90,4.20,8.20,5.50,4.60,,8.00,3.00,8.20,,5.50,3.80,2.50,4.00,,5.90,,2.70,3.70,0.10,8.00,23.00,7.00,8.00,0.00,1.60,2.00,7.50,4.60,7.00,,,,8.20,,,,,,,,40,39,98,95,1,96,71,99,97,55,22
4imprint Group PLC,FOUR,GB0006640972,GB,20181201,Media,3.00,4.30,9.30,1.80,8.20,9.30,,,2.50,1.00,8.20,,9.30,1.80,5.10,2.00,,2.70,,1.00,2.10,0.00,,0.00,,,0.00,0.50,6.90,2.40,4.50,0.00,1.00,6.00,0.00,8.20,,,,,,,,100,100,60,28,1,96,72,99,97,95,84
ITE GROUP PLC,ITE,GB0002520509,GB,20181201,Media,7.00,5.90,10.00,4.70,7.50,10.00,,,5.90,3.50,7.50,,10.00,1.90,1.80,1.40,,2.80,,2.50,5.60,0.00,,0.00,,,0.00,0.90,4.20,3.10,2.50,0.00,3.50,4.30,0.80,7.50,,,,,,,,7,4,89,71,1,87,37,99,97,76,41
KIER GROUP PLC,KIE,GB0004915632,GB,20181201,Construction & Engineering,8.50,5.40,3.80,7.00,5.10,10.00,,,7.00,,7.40,3.60,10.00,2.60,2.30,2.70,,3.70,,3.30,5.00,2.70,,0.00,,,28.00,3.70,6.50,5.00,4.00,2.70,,,,7.40,3.60,8.20,4.80,,,,,60,55,79,51,1,86,35,99,97,38,9
S&U PLC,SUS,GB0007655037,GB,20181201,Consumer Finance,2.10,3.90,8.30,3.10,6.10,8.30,,,3.50,3.00,6.10,,8.30,1.10,0.40,1.00,,3.10,,0.60,2.20,0.00,,0.00,,,0.00,0.30,6.30,2.80,2.20,0.00,1.00,7.70,1.70,6.10,,,,,,,,27,24,21,3,2,57,8,99,97,98,96
ARTEMIS ALPHA TRUST PLC,ATS,GB0004355946,GB,20181201,Asset Management & Custody Banks,5.40,5.10,6.70,4.20,7.20,6.70,,,3.60,4.60,7.20,,6.70,0.80,0.10,0.90,,2.90,,0.40,0.00,0.00,,0.00,,,0.00,0.40,8.80,5.40,1.80,0.00,4.10,5.40,2.50,7.20,,,,,,,,68,62,43,14,1,81,27,99,97,92,79
AVEVA GROUP PLC,AVV,GB00BBG9VN75,GB,20181201,Software & Services,5.90,5.10,3.20,5.30,6.50,7.30,,,2.60,7.90,6.50,,7.30,1.60,1.10,1.50,,2.70,,1.80,3.00,7.90,,0.00,,,0.00,0.20,9.90,5.50,3.10,0.80,7.90,2.40,3.30,6.50,,,,,,,,45,41,33,8,2,65,14,99,97,76,41
AVON RUBBER P.L.C.,AVON,GB0000667013,GB,20181201,Aerospace & Defense,8.10,5.40,3.30,6.00,5.60,10.00,,,6.40,5.60,8.00,3.70,10.00,2.40,1.10,4.20,,3.40,,2.70,5.80,1.60,6.40,20.00,5.40,4.80,0.00,3.00,,,4.70,9.50,,,,8.00,3.70,8.30,5.00,,,,,36,35,92,80,1,94,62,79,34,81,48
CHESNARA PLC,CSN,GB00B00FPT80,GB,20181201,Life & Health Insurance,3.10,4.20,5.70,3.10,8.60,5.70,,,2.20,3.10,8.60,,6.70,0.70,0.10,0.60,,1.00,,0.60,1.40,0.00,,0.00,,,0.00,0.50,7.70,2.90,3.20,0.00,0.00,9.90,0.80,8.60,,,,,,,,60,54,87,65,1,98,82,99,97,92,79
GREENE KING PLC,GNK,GB00B0HZP136,GB,20181201,Restaurants,8.30,5.50,5.20,4.90,8.00,7.60,4.30,,4.70,5.80,8.00,,7.60,3.50,3.00,4.00,,5.10,,2.40,3.60,0.00,4.70,22.00,7.70,5.40,0.00,1.50,3.40,7.50,5.10,6.30,,,,8.00,,,,,,,,66,61,92,80,1,94,60,99,97,43,12
GREGGS PLC,GRG,GB00B63QSB39,GB,20181201,Restaurants,7.00,5.30,7.90,3.80,8.10,10.00,6.90,,1.70,5.00,8.10,,10.00,3.30,1.60,4.00,,5.90,,2.40,3.70,0.00,1.70,23.00,9.00,3.70,0.00,1.20,5.70,5.90,5.70,9.70,,,,8.10,,,,,,,,93,93,72,41,1,95,63,79,34,92,79
HALMA PUBLIC LIMITED COMPANY,HLMA,GB0004052071,GB,20181201,"Electronic Equipment, Instruments & Components",4.80,4.50,4.20,3.50,8.40,10.00,,7.30,4.10,3.80,8.40,,10.00,2.30,1.50,3.70,,3.50,,2.40,4.00,6.70,4.10,17.00,5.60,2.70,0.00,2.50,7.40,4.20,4.80,6.50,,,,8.40,,,,,,,,68,62,79,51,1,98,82,99,97,98,96
HITACHI CAPITAL (UK) PLC,,XS1649817548,GB,20181201,Consumer Finance,6.50,5.00,10.00,4.90,4.00,10.00,,,6.90,4.60,4.00,,10.00,1.30,0.40,0.80,,3.20,,0.90,2.20,0.00,,0.00,,,0.00,0.40,7.30,7.20,4.00,0.00,1.50,7.80,2.30,4.00,,,,,,,,75,81,30,82,4,18,57,14,12,29,92
IP Group PLC,IPO,GB00B128J450,GB,20181201,Asset Management & Custody Banks,3.40,4.50,7.30,2.90,8.30,7.30,,,2.40,3.20,8.30,,7.30,1.10,0.30,0.80,,2.10,,0.60,0.70,0.00,,0.00,,,0.00,0.30,9.00,4.40,2.10,0.00,5.30,5.40,3.70,8.30,,,,,,,,31,27,89,71,1,98,81,99,97,98,96
iomart group PLC,IOM,GB0004281639,GB,20181201,Software & Services,3.00,3.70,6.20,1.90,7.50,6.20,,,1.70,2.00,7.50,,6.20,2.40,2.80,1.90,,2.60,,1.40,2.90,5.10,,0.00,,,0.00,0.40,8.30,3.00,2.40,1.00,2.00,10.00,5.00,7.50,,,,,,,,28,25,64,32,1,86,36,99,97,92,79
JOHN MENZIES PLC,MNZS,GB0005790059,GB,20181201,Retail - Consumer Discretionary,10.00,6.10,4.60,5.40,8.30,4.60,,7.60,3.20,7.50,8.30,,7.30,5.70,5.30,2.50,,3.90,,3.70,3.70,0.00,3.20,23.00,7.80,4.00,0.00,5.00,,,4.00,3.90,7.50,2.80,3.30,8.30,,,,,,,,55,50,92,80,1,97,80,99,97,77,43
LANCASHIRE HOLDINGS LIMITED,LRE,BMG5361W1047,GB,20181201,Property & Casualty Insurance,2.60,3.40,1.80,2.60,7.10,1.80,,,3.10,2.30,7.10,,8.70,0.70,0.10,0.60,,1.60,,0.80,1.40,0.00,,0.00,,,0.00,0.60,7.90,4.00,2.80,0.00,2.00,8.00,3.00,7.10,,,,,,,,9,7,99,97,2,79,25,59,5,46,14
PHOENIX GROUP HOLDINGS,PHNX,KYG7091M1096,GB,20181201,Life & Health Insurance,5.20,5.00,4.00,4.30,7.90,4.00,,,7.10,3.70,7.90,,8.70,0.70,0.10,0.60,,1.30,,0.70,1.60,0.00,,0.00,,,0.00,0.30,7.70,7.80,4.70,0.00,2.60,9.90,5.50,7.90,,,,,,,,25,21,80,53,1,89,44,79,34,92,79
LIONTRUST ASSET MANAGEMENT PLC,LIO,GB0007388407,GB,20181201,Asset Management & Custody Banks,2.60,4.10,9.00,2.50,7.30,9.00,,,1.20,3.20,7.30,,9.00,1.10,0.30,0.80,,2.10,,0.60,0.80,0.00,,0.00,,,0.00,0.20,9.00,3.20,2.20,0.00,1.50,8.80,3.30,7.30,,,,,,,,4,3,87,63,1,84,30,99,97,76,41
MARSTON'S PLC,MARS,GB00B1JQDM80,GB,20181201,Restaurants,7.00,5.30,5.70,4.30,8.20,7.40,4.80,,3.30,5.40,8.20,,7.40,3.60,2.00,4.60,,6.20,,2.50,4.30,0.00,3.30,23.00,8.30,4.60,0.00,1.80,3.10,6.30,5.30,7.70,,,,8.20,,,,,,,,66,61,98,95,1,96,74,68,8,76,41
MITCHELLS & BUTLERS PLC,MAB,GB00B1FP6H53,GB,20181201,Restaurants,6.50,5.20,6.40,4.20,7.70,7.70,5.70,,3.10,4.90,7.70,,7.70,3.30,1.60,4.00,,5.90,,2.40,3.70,0.00,3.10,23.00,9.90,6.00,0.00,1.20,5.70,6.30,6.20,9.70,,,,7.70,,,,,,,,32,28,72,41,1,90,46,99,97,92,79
MONEYSUPERMARKET.COM GROUP PLC,MONY,GB00B1ZBKY84,GB,20181201,Software & Services,5.70,4.70,9.20,2.70,8.50,9.20,,,3.60,2.00,8.50,,9.20,2.50,2.80,1.90,,2.60,,1.30,2.90,5.10,,0.00,,,0.00,0.30,8.30,4.90,2.90,1.00,2.00,10.00,5.00,8.50,,,,,,,,85,86,98,95,1,99,91,79,34,81,48
RPC GROUP PLC,RPC,GB0007197378,GB,20181201,Containers & Packaging,3.40,5.00,5.90,2.60,7.40,3.70,,8.20,4.20,0.50,7.40,,3.70,4.60,3.00,7.20,,4.20,,3.40,6.00,2.20,4.20,21.00,7.30,4.50,0.00,2.80,3.90,1.70,5.00,10.00,,,,7.40,,,,,,,,22,17,95,89,1,85,33,79,34,47,15
THE RESTAURANT GROUP PLC,RTN,GB00B0YG1K06,GB,20181201,Restaurants,4.80,4.80,5.40,3.60,8.20,7.70,4.30,,3.40,4.60,8.20,,7.70,3.30,1.60,4.00,,5.90,,2.40,3.70,0.00,3.40,23.00,8.60,5.00,0.00,1.20,5.70,4.20,5.50,9.70,,,,8.20,,,,,,,,58,52,95,89,1,96,73,99,97,55,22
RIGHTMOVE PLC,RMV,GB00BGDT3G23,GB,20181201,Software & Services,6.80,4.90,8.20,3.30,8.10,8.20,,,7.10,0.30,8.10,,8.20,2.50,2.80,1.90,,2.60,,1.30,2.90,5.10,,0.00,,,0.00,0.30,8.30,8.40,2.70,1.00,0.30,10.00,3.30,8.10,,,,,,,,23,19,89,71,1,95,64,99,97,92,79
BLACKROCK THROGMORTON TRUST PLC,THRG,GB0008910555,GB,20181201,Asset Management & Custody Banks,7.10,5.60,6.70,4.60,8.20,6.70,,,1.30,6.40,8.20,,6.70,0.80,0.10,0.90,,2.90,,0.40,0.00,0.00,,0.00,,,0.00,0.40,8.80,3.10,2.30,0.00,5.80,5.40,4.20,8.20,,,,,,,,68,62,83,56,1,96,71,99,97,77,43
TOPPS TILES PLC,TPT,GB00B18P5K83,GB,20181201,Retail - Consumer Discretionary,5.70,4.60,5.40,3.20,7.90,6.10,4.90,,3.60,3.00,7.90,,8.70,2.30,1.90,1.50,,4.00,,1.30,2.60,0.00,3.60,23.00,6.50,3.10,0.00,1.90,,,2.20,3.80,1.40,7.30,1.70,7.90,,,,,,,,47,45,87,65,1,93,57,99,97,55,22
Trifast PLC,TRI,GB0008883927,GB,20181201,Industrial Machinery,6.90,5.70,4.10,6.90,6.70,5.20,,5.50,6.90,,7.80,5.80,5.20,2.80,1.70,5.60,,3.50,,3.20,5.70,0.00,6.90,19.00,5.80,5.70,0.00,5.20,,,3.10,8.30,,,,7.80,5.80,5.40,4.20,,,,,75,76,52,20,1,91,49,99,97,98,96
ALLIANCE TRUST PLC,ATST,GB00B11V7W98,GB,20181201,Asset Management & Custody Banks,4.30,4.80,10.00,3.20,8.10,10.00,,,1.70,4.10,8.10,,10.00,1.10,0.30,0.80,,2.10,,0.60,0.80,0.00,,0.00,,,0.00,0.20,9.00,3.70,2.90,0.00,2.40,8.80,4.20,8.10,,,,,,,,68,62,89,71,1,95,66,79,34,76,41
ROAD MANAGEMENT CONSOLIDATED PLC,,XS0064825119,GB,20181201,Construction & Engineering,4.10,3.70,2.50,6.80,2.80,9.80,,,6.80,,6.10,0.40,9.80,2.80,1.30,2.20,,4.40,,2.50,3.30,4.00,,0.00,,,24.00,4.00,7.30,5.00,4.30,1.20,,,,6.10,0.40,8.90,2.30,,,,,19,21,64,53,2,57,52,52,85,55,47
BUPA FINANCE PLC.,BUPAL,XS0208374891,GB,20181201,Life & Health Insurance,1.70,3.70,6.30,3.50,4.10,6.30,,,3.00,3.20,4.10,,8.30,2.00,0.90,1.50,,2.20,,1.40,2.20,0.00,,0.00,,,0.00,1.40,9.70,5.70,5.60,2.30,0.70,8.00,1.70,4.10,,,,,,,,100,100,35,10,4,29,1,43,4,18,0
MARSTON'S ESTATES LIMITED,,GB0005688105,GB,20181201,Restaurants,7.00,5.30,5.70,4.30,8.20,7.40,4.80,,3.30,5.40,8.20,,7.40,3.60,2.00,4.60,,6.20,,2.50,4.30,0.00,3.30,23.00,8.30,4.60,0.00,1.80,3.10,6.30,5.30,7.70,,,,8.20,,,,,,,,66,61,98,95,1,96,74,68,8,76,41
JUPITER INVESTMENT MANAGEMENT GROUP LIMITED,,XS0069638897,GB,20181201,Asset Management & Custody Banks,8.90,6.30,10.00,5.50,7.60,10.00,,,5.00,5.80,7.60,,10.00,1.10,0.30,0.80,,2.10,,0.60,0.80,0.00,,0.00,,,0.00,0.20,9.00,7.00,2.90,0.00,2.80,8.70,4.50,7.60,,,,,,,,78,80,87,63,1,88,40,79,34,36,7
SCOTTISH MUTUAL ASSURANCE LIMITED,,XS0133173137,GB,20181201,Life & Health Insurance,5.20,5.00,4.00,4.30,7.90,4.00,,,7.10,3.70,7.90,,8.70,0.70,0.10,0.60,,1.30,,0.70,1.60,0.00,,0.00,,,0.00,0.30,7.70,7.80,4.70,0.00,2.60,9.90,5.50,7.90,,,,,,,,25,21,80,53,1,89,44,79,34,92,79
FINANCE FOR PEOPLE (NO.4) PLC,,XS0091079243,GB,20181201,Banks,7.00,5.30,5.00,4.10,8.10,5.00,,,8.40,3.30,8.10,8.00,9.70,1.20,0.40,0.70,,2.90,,0.60,0.80,0.00,,,,,0.00,0.40,6.30,7.70,2.80,0.00,4.10,8.10,5.20,8.10,,,,,,,,23,18,95,89,1,95,64,79,34,92,79
GREENE KING LEASING NO.1 LIMITED,,GB0000386036,GB,20181201,Restaurants,8.30,5.50,5.20,4.90,8.00,7.60,4.30,,4.70,5.80,8.00,,7.60,3.50,3.00,4.00,,5.10,,2.40,3.60,0.00,4.70,22.00,7.70,5.40,0.00,1.50,3.40,7.50,5.10,6.30,,,,8.00,,,,,,,,66,61,92,80,1,94,60,99,97,43,12
"MARSTON, THOMPSON & EVERSHED LIMITED",,GB0001770675,GB,20181201,Restaurants,7.00,5.30,5.70,4.30,8.20,7.40,4.80,,3.30,5.40,8.20,,7.40,3.60,2.00,4.60,,6.20,,2.50,4.30,0.00,3.30,23.00,8.30,4.60,0.00,1.80,3.10,6.30,5.30,7.70,,,,8.20,,,,,,,,66,61,98,95,1,96,74,68,8,76,41
CONNECT M77/GSO PLC,,XS0168116613,GB,20181201,Construction & Engineering,8.50,5.40,3.40,6.60,5.50,8.10,,,6.60,,7.50,4.10,8.10,3.20,2.00,2.90,,4.30,,2.60,3.80,4.90,,0.00,,,28.00,5.40,5.70,6.30,4.70,1.90,,,,7.50,4.10,8.10,5.20,,,,,60,56,65,34,1,87,38,99,97,43,13
RMAC 2004-NS1 PLC,,XS0185373114,GB,20181201,Professional Services,6.00,6.20,8.00,5.30,7.60,8.00,,,4.10,6.50,7.60,,8.00,1.90,0.30,1.00,,1.80,,1.00,1.10,0.00,,0.00,,,0.00,0.40,8.90,6.00,3.30,2.40,6.50,5.70,5.20,7.60,,,,,,,,34,26,98,91,1,93,90,73,88,55,26
PERMANENT FINANCING (NO.4) PLC,,XS0187599773,GB,20181201,Professional Services,6.00,6.20,8.00,5.30,7.60,8.00,,,4.10,6.50,7.60,,8.00,1.90,0.30,1.00,,1.80,,1.00,1.10,0.00,,0.00,,,0.00,0.40,8.90,6.00,3.30,2.40,6.50,5.70,5.20,7.60,,,,,,,,34,26,98,91,1,93,90,73,88,55,26
RMAC 2004-NSP2 PLC,,XS0194465141,GB,20181201,Professional Services,6.00,6.20,8.00,5.30,7.60,8.00,,,4.10,6.50,7.60,,8.00,1.90,0.30,1.00,,1.80,,1.00,1.10,0.00,,0.00,,,0.00,0.40,8.90,6.00,3.30,2.40,6.50,5.70,5.20,7.60,,,,,,,,34,26,98,91,1,93,90,73,88,55,26
"DZ BANK AG DEUTSCHE ZENTRAL - GENOSSENSCHAFTSBANK, FRANKFURT AM MAIN",,XS1896601975,GB,20181201,Banks,7.80,5.50,7.00,6.00,4.30,7.00,,,8.10,5.80,4.30,4.20,,0.90,0.40,0.60,,1.80,,0.70,1.30,0.00,,0.00,,,0.00,0.50,7.80,8.90,5.90,0.00,2.80,10.00,5.80,4.30,,,,,,,,18,5,28,53,4,22,45,68,87,18,28
PERMANENT FINANCING (NO.6) PLC,,XS0205326969,GB,20181201,Professional Services,6.00,6.20,8.00,5.30,7.60,8.00,,,4.10,6.50,7.60,,8.00,1.90,0.30,1.00,,1.80,,1.00,1.10,0.00,,0.00,,,0.00,0.40,8.90,6.00,3.30,2.40,6.50,5.70,5.20,7.60,,,,,,,,34,26,98,91,1,93,90,73,88,55,26
GREENE KING FINANCE PLC,GNK,,GB,20181201,Restaurants,8.30,5.50,5.20,4.90,8.00,7.60,4.30,,4.70,5.80,8.00,,7.60,3.50,3.00,4.00,,5.10,,2.40,3.60,0.00,4.70,22.00,7.70,5.40,0.00,1.50,3.40,7.50,5.10,6.30,,,,8.00,,,,,,,,66,61,92,80,1,94,60,99,97,43,12
BANK OF INDIA,,XS0592238876,GB,20181201,Banks,2.60,4.00,2.60,4.30,3.70,2.60,,,2.10,4.90,2.90,4.70,6.70,0.80,0.40,0.70,,2.40,,0.90,1.10,0.00,,,,,0.00,0.80,7.10,2.20,4.50,0.00,2.50,7.20,2.70,2.90,,,,,,,,1,5,68,86,4,7,6,3,2,18,2
ASSURED GUARANTY (EUROPE) PLC,,XS0321617580,GB,20181201,Property & Casualty Insurance,2.30,3.30,6.50,1.10,7.20,6.50,,,1.40,0.90,7.20,,6.70,0.60,0.10,0.60,,1.10,,0.70,1.60,0.00,,0.00,,,0.00,0.30,8.90,3.30,3.50,0.00,0.00,8.80,1.70,7.20,,,,,,,,42,46,100,100,2,81,88,59,94,36,15
PERMANENT MASTER ISSUER PLC,,XS0270510653,GB,20181201,Professional Services,6.00,6.20,8.00,5.30,7.60,8.00,,,4.10,6.50,7.60,,8.00,1.90,0.30,1.00,,1.80,,1.00,1.10,0.00,,0.00,,,0.00,0.40,8.90,6.00,3.30,2.40,6.50,5.70,5.20,7.60,,,,,,,,34,26,98,91,1,93,90,73,88,55,26
SSP GROUP PLC,SSPG,GB00BFWK4V16,GB,20181201,Restaurants,5.70,4.90,6.20,3.90,7.10,7.50,5.60,,2.20,5.60,7.10,,7.50,3.20,1.60,4.00,,5.80,,2.80,3.70,0.00,2.20,23.00,9.30,4.50,0.00,1.70,5.70,3.80,6.30,9.10,,,,7.10,,,,,,,,64,60,49,18,2,80,26,99,97,61,26
FOSSE MASTER ISSUER PLC,,XS0513934496,GB,20181201,Professional Services,6.00,6.20,8.00,5.30,7.60,8.00,,,4.10,6.50,7.60,,8.00,1.90,0.30,1.00,,1.80,,1.00,1.10,0.00,,0.00,,,0.00,0.40,8.90,6.00,3.30,2.40,6.50,5.70,5.20,7.60,,,,,,,,34,26,98,91,1,93,90,73,88,55,26
EUROHOME UK MORTGAGES 2007 - 1 PLC,,XS0290552032,GB,20181201,Professional Services,6.00,6.20,8.00,5.30,7.60,8.00,,,4.10,6.50,7.60,,8.00,1.90,0.30,1.00,,1.80,,1.00,1.10,0.00,,0.00,,,0.00,0.40,8.90,6.00,3.30,2.40,6.50,5.70,5.20,7.60,,,,,,,,34,26,98,91,1,93,90,73,88,55,26
EUROHOME UK MORTGAGES 2007-2 PLC,,XS0311688054,GB,20181201,Professional Services,6.00,6.20,8.00,5.30,7.60,8.00,,,4.10,6.50,7.60,,8.00,1.90,0.30,1.00,,1.80,,1.00,1.10,0.00,,0.00,,,0.00,0.40,8.90,6.00,3.30,2.40,6.50,5.70,5.20,7.60,,,,,,,,34,26,98,91,1,93,90,73,88,55,26
EMIS GROUP PLC,EMIS,GB00B61D1Y04,GB,20181201,Health Care Equipment & Supplies,6.60,5.70,7.00,4.20,8.00,7.00,,,2.40,5.60,8.00,,7.00,1.60,1.90,1.60,,2.50,,1.20,2.80,0.70,,0.00,,,0.00,0.40,8.30,3.70,2.60,1.00,5.60,7.20,5.80,8.00,,,,,,,,13,10,92,80,1,94,60,99,97,92,79
JUPITER FUND MANAGEMENT PLC,JUP,GB00B53P2009,GB,20181201,Asset Management & Custody Banks,8.90,6.30,10.00,5.50,7.60,10.00,,,5.00,5.80,7.60,,10.00,1.10,0.30,0.80,,2.10,,0.60,0.80,0.00,,0.00,,,0.00,0.20,9.00,7.00,2.90,0.00,2.80,8.70,4.50,7.60,,,,,,,,78,80,87,63,1,88,40,79,34,36,7
CABOT CREDIT MANAGEMENT PLC,,GB00BF23RT99,GB,20181201,Consumer Finance,4.30,4.50,6.70,3.70,7.30,6.70,,,3.10,4.30,7.30,,6.70,1.00,0.40,1.00,,3.40,,0.70,2.20,0.00,,0.00,,,0.00,0.50,6.30,2.40,3.30,0.00,2.80,7.50,3.30,7.30,,,,,,,,81,81,100,100,1,83,91,36,55,38,20
STOCK SPIRITS GROUP PLC,STCK,GB00BF5SDZ96,GB,20181201,Beverages,2.20,3.90,2.60,4.20,6.20,5.20,2.40,0.40,5.00,3.50,6.20,,7.80,2.90,1.00,3.40,2.40,5.10,0.50,2.50,5.30,0.00,,0.00,,,18.00,4.10,4.20,2.80,5.20,0.00,,,,6.20,,,,,,,,18,14,32,8,1,61,12,99,97,92,79
Polar Capital Global Financials Trust PLC,PCFT,GB00B9XQT119,GB,20181201,Asset Management & Custody Banks,3.40,4.50,6.70,3.00,7.80,6.70,,,0.20,4.70,7.80,,6.70,0.80,0.10,0.90,,2.90,,0.40,0.00,0.00,,0.00,,,0.00,0.40,8.80,2.00,2.00,0.00,4.10,5.40,2.50,7.80,,,,,,,,68,62,68,36,1,91,51,90,43,92,79
TRAVELPORT WORLDWIDE LIMITED,TVPT,BMG9019D1048,GB,20181201,Software & Services,7.00,5.20,8.00,4.40,6.30,8.00,,,1.40,7.50,6.30,,8.00,1.60,2.00,1.70,,2.80,,1.60,2.90,0.00,,0.00,,,0.00,0.50,8.30,2.70,3.80,0.80,7.50,7.00,7.50,6.30,,,,,,,,12,13,75,68,2,61,58,62,96,38,20
